case_id,year,month,state,location,species,status,illnesses,hospitalizations,fatalities
8428,2005,March,Florida,Restaurant,,,10,0.0,0.0
8429,2005,March,Florida,Restaurant,Staphylococcus aureus,Suspected,2,,
8430,2005,March,Florida,Restaurant,,,6,,
8431,2005,March,Florida,School/College/University,,,21,,
8432,2005,March,Georgia,Restaurant,Staphylococcus aureus,Suspected,2,0.0,0.0
8433,2005,March,Hawaii,Restaurant,Ciguatoxin,Confirmed,6,2.0,0.0
8434,2005,March,Illinois,School/College/University,,,738,0.0,0.0
8435,2005,March,Illinois,Restaurant,Norovirus genogroup I,Suspected,19,0.0,0.0
8436,2005,March,Illinois,Restaurant,Norovirus genogroup I,Confirmed,20,0.0,0.0
8437,2005,March,Illinois,Office/Indoor Workplace,Norovirus genogroup I,Confirmed,23,0.0,0.0
8438,2005,March,Illinois,Restaurant,,,2,0.0,0.0
8439,2005,March,Kansas,Restaurant,Norovirus genogroup I,Suspected,13,0.0,0.0
8440,2005,March,Kansas,Restaurant,,,2,0.0,0.0
8441,2005,March,Kansas,Restaurant,,,2,0.0,0.0
8442,2005,March,Kansas,Nursing Home/Assisted Living Facility,,,22,2.0,0.0
8443,2005,March,Maryland,Catering Service,,,35,0.0,0.0
8444,2005,March,Maryland,Restaurant,Norovirus genogroup II,Confirmed,14,0.0,0.0
8445,2005,March,Michigan,Restaurant,,,4,0.0,0.0
8446,2005,March,Michigan,Restaurant,Norovirus unknown,Confirmed,9,0.0,0.0
8447,2005,March,Michigan,,,,26,0.0,0.0
8448,2005,March,Michigan,Restaurant,,,4,0.0,0.0
8449,2005,March,Michigan,Restaurant,,,3,0.0,0.0
8450,2005,March,Michigan,Restaurant,,,3,0.0,0.0
8451,2005,March,Minnesota,Restaurant,Norovirus genogroup I,Confirmed,13,0.0,0.0
8452,2005,March,Minnesota,Restaurant,Clostridium perfringens,Confirmed,10,0.0,0.0
8453,2005,March,Minnesota,Restaurant,Norovirus genogroup I,Confirmed,18,0.0,0.0
8454,2005,March,New Hampshire,Restaurant,Clostridium perfringens,Suspected,13,0.0,0.0
8455,2005,March,New Jersey,School/College/University,Norovirus unknown,Suspected,29,,
8456,2005,March,New York,Restaurant,Scombroid toxin,Confirmed,2,0.0,0.0
8457,2005,March,North Carolina,Religious Facility,Bacillus cereus,Confirmed,6,0.0,0.0
8458,2005,March,North Carolina,,Norovirus genogroup I,Confirmed,19,3.0,0.0
8459,2005,March,Ohio,Restaurant,,,2,0.0,0.0
8460,2005,March,Ohio,Restaurant,Norovirus genogroup I,Suspected,2,0.0,0.0
8461,2005,March,Ohio,Restaurant,,,2,0.0,0.0
8462,2005,March,Ohio,Restaurant,,,4,0.0,0.0
8463,2005,March,Ohio,Restaurant,Norovirus genogroup I,Confirmed,3,,
8464,2005,March,Ohio,School/College/University,,,7,0.0,0.0
8465,2005,March,Ohio,Restaurant,,,3,0.0,0.0
8466,2005,March,Ohio,Restaurant,,,7,0.0,0.0
8467,2005,March,Ohio,Restaurant,,,3,0.0,0.0
8468,2005,March,Ohio,Grocery Store,Norovirus genogroup I,Confirmed,3,,
8469,2005,March,Ohio,Restaurant,Norovirus genogroup I,Confirmed,7,1.0,0.0
8470,2005,March,Oklahoma,Private Home/Residence,Norovirus unknown,Suspected,9,0.0,0.0
8471,2005,March,Oregon,Restaurant,Norovirus genogroup I,Suspected,2,0.0,0.0
8472,2005,March,Oregon,Restaurant,Norovirus genogroup I,Confirmed,9,0.0,0.0
8473,2005,March,Oregon,Restaurant,,,3,0.0,0.0
8474,2005,March,Oregon,Restaurant,Norovirus genogroup I,Suspected,2,0.0,0.0
8475,2005,March,Pennsylvania,Private Home/Residence,Salmonella enterica,Confirmed,3,3.0,0.0
8476,2005,March,Tennessee,Restaurant,Norovirus genogroup II,Confirmed,23,1.0,0.0
8477,2005,March,Tennessee,Restaurant,Hepatitis A,Confirmed,23,9.0,0.0
8478,2005,March,Virginia,Restaurant,Norovirus genogroup I,Confirmed,28,0.0,0.0
8479,2005,March,Virginia,Prison/Jail,Salmonella enterica,Confirmed,27,1.0,0.0
8480,2005,March,Washington,Restaurant,Norovirus genogroup I,Suspected,2,0.0,0.0
8481,2005,March,Washington,Restaurant,Bacillus cereus,Suspected,2,0.0,0.0
8482,2005,March,Wisconsin,Restaurant,Staphylococcus aureus,Confirmed,8,0.0,0.0
8483,2005,March,Wyoming,,Campylobacter jejuni,Confirmed,3,0.0,0.0
8484,2005,April,Alabama,Restaurant,Norovirus genogroup I,Confirmed,32,0.0,0.0
8485,2005,April,Arkansas,Restaurant,Salmonella enterica,Confirmed,95,10.0,0.0
8486,2005,April,California,Restaurant,,,3,0.0,0.0
8487,2005,April,California,Prison/Jail,,,872,0.0,0.0
8488,2005,April,California,Restaurant,Norovirus genogroup I,Suspected,3,0.0,0.0
8489,2005,April,California,Restaurant,Bacterium,Suspected,3,0.0,0.0
8490,2005,April,California,Restaurant,Bacterium,Suspected,2,,
8491,2005,April,California,Restaurant,Bacterium,Suspected,2,0.0,0.0
8492,2005,April,California,Restaurant,Norovirus genogroup I,Suspected,4,0.0,0.0
8493,2005,April,California,Restaurant,Bacterium,Suspected,75,0.0,0.0
8494,2005,April,California,Restaurant,Norovirus genogroup I,Confirmed,55,0.0,0.0
8495,2005,April,California,Private Home/Residence,Clostridium perfringens,Confirmed,17,0.0,0.0
8496,2005,April,California,Restaurant,,,4,0.0,0.0
8497,2005,April,California,,Norovirus genogroup I,Suspected,23,0.0,0.0
8498,2005,April,Colorado,Restaurant,Staphylococcus aureus,Confirmed,8,0.0,0.0
8499,2005,April,Connecticut,Restaurant,Norovirus genogroup I,Confirmed,10,0.0,0.0
8500,2005,April,Florida,Catering Service,Clostridium perfringens,Suspected,18,,
8501,2005,April,Florida,Restaurant,Norovirus genogroup I,Suspected,5,,
8502,2005,April,Florida,Fair/Festival,Scombroid toxin,Confirmed,5,0.0,0.0
8503,2005,April,Florida,Restaurant,Norovirus genogroup I,Suspected,2,0.0,0.0
8504,2005,April,Florida,Restaurant,Norovirus genogroup I,Suspected,2,0.0,0.0
8505,2005,April,Florida,Restaurant,,,4,,
8506,2005,April,Florida,Restaurant,,,2,,
8507,2005,April,Florida,Grocery Store,Salmonella enterica,Confirmed,11,1.0,0.0
8508,2005,April,Florida,Restaurant,Vibrio parahaemolyticus,Suspected,2,,
8509,2005,April,Florida,Restaurant,Chemical or toxin,Suspected,2,0.0,0.0
8510,2005,April,Florida,Restaurant,Scombroid toxin,Confirmed,6,0.0,0.0
8511,2005,April,Florida,Restaurant,,,4,,
8512,2005,April,Georgia,Restaurant,,,3,0.0,0.0
8513,2005,April,Georgia,,Salmonella enterica,Confirmed,38,2.0,0.0
8514,2005,April,Hawaii,Catering Service,Scombroid toxin,Confirmed,15,0.0,0.0
8515,2005,April,Hawaii,Grocery Store,Staphylococcus aureus,Suspected,8,2.0,0.0
8516,2005,April,Idaho,Restaurant,,,9,0.0,0.0
8517,2005,April,Idaho,Restaurant,Norovirus unknown,Confirmed,250,0.0,0.0
8518,2005,April,Illinois,Office/Indoor Workplace,Salmonella enterica,Confirmed,14,0.0,0.0
8519,2005,April,Illinois,Restaurant,,,4,0.0,0.0
8520,2005,April,Iowa,Restaurant,Norovirus genogroup I,Confirmed,52,0.0,0.0
8521,2005,April,Louisiana,Restaurant,Clostridium perfringens,Confirmed,17,1.0,0.0
8522,2005,April,Maryland,Restaurant,Norovirus genogroup I,Confirmed,9,1.0,0.0
8523,2005,April,Maryland,,Norovirus genogroup II,Confirmed,148,0.0,0.0
8524,2005,April,Massachusetts,Banquet Facility,Cyclospora cayatenensis,Confirmed,58,0.0,0.0
8525,2005,April,Massachusetts,Restaurant,Salmonella enterica,Confirmed,8,2.0,0.0
8526,2005,April,Massachusetts,School/College/University,Norovirus genogroup I,Confirmed,61,0.0,0.0
8527,2005,April,Michigan,Restaurant,,,2,,
8528,2005,April,Michigan,Restaurant,,,9,0.0,0.0
8529,2005,April,Michigan,Restaurant,,,5,,
8530,2005,April,Michigan,Restaurant,,,2,0.0,0.0
8531,2005,April,Michigan,Restaurant,,,4,,
8532,2005,April,Michigan,Catering Service,Salmonella enterica,Confirmed,25,4.0,0.0
8533,2005,April,Michigan,Restaurant,,,4,0.0,0.0
8534,2005,April,Michigan,Restaurant,,,3,0.0,0.0
8535,2005,April,Michigan,Restaurant,,,13,1.0,0.0
8536,2005,April,Minnesota,Restaurant,Norovirus genogroup I,Confirmed,15,,0.0
8537,2005,April,Minnesota,Restaurant,Norovirus genogroup I,Suspected,4,0.0,0.0
8538,2005,April,Multistate,Private Home/Residence,"Escherichia coli, Shiga toxin-producing",Confirmed,60,11.0,
8539,2005,April,Nebraska,Catering Service,Salmonella enterica,Confirmed,61,2.0,0.0
8540,2005,April,New Hampshire,Catering Service,Norovirus genogroup I,Suspected,40,0.0,0.0
8541,2005,April,New Jersey,Restaurant,Norovirus genogroup I,Suspected,12,0.0,0.0
8542,2005,April,New York,Restaurant,Norovirus genogroup I,Confirmed,9,0.0,0.0
8543,2005,April,New York,Restaurant,,,3,0.0,0.0
8544,2005,April,North Dakota,Private Home/Residence,,,14,0.0,0.0
8545,2005,April,Ohio,Restaurant,,,31,0.0,0.0
8546,2005,April,Ohio,Restaurant,,,2,0.0,0.0
8547,2005,April,Ohio,,,,6,0.0,0.0
8548,2005,April,Ohio,Restaurant,Norovirus genogroup I,Confirmed,39,0.0,0.0
8549,2005,April,Ohio,Restaurant,Norovirus genogroup I,Confirmed,6,0.0,0.0
8550,2005,April,Ohio,Restaurant,,,3,0.0,0.0
8551,2005,April,Ohio,Restaurant,,,5,,
8552,2005,April,Ohio,Restaurant,,,2,,
8553,2005,April,Ohio,Catering Service,,,35,3.0,0.0
8554,2005,April,Ohio,Private Home/Residence,Salmonella enterica,Confirmed,10,2.0,0.0
8555,2005,April,Oklahoma,,Campylobacter jejuni,Confirmed,11,3.0,0.0
8556,2005,April,Oregon,Restaurant,Norovirus genogroup I,Confirmed,25,0.0,0.0
8557,2005,April,Oregon,Restaurant,Salmonella enterica,Confirmed,10,0.0,0.0
8558,2005,April,Oregon,Restaurant,"Escherichia coli, Enteropathogenic",Confirmed,18,0.0,0.0
8559,2005,April,Oregon,Private Home/Residence,Norovirus genogroup I,Confirmed,7,1.0,0.0
8560,2005,April,Pennsylvania,Unknown,Histamine,Confirmed,8,,
8561,2005,April,South Carolina,Catering Service,Norovirus unknown,Confirmed,27,3.0,0.0
8562,2005,April,South Carolina,Restaurant,Salmonella enterica,Confirmed,35,15.0,0.0
8563,2005,April,Virginia,Restaurant,Norovirus genogroup I,Confirmed,38,,
8564,2005,April,Virginia,Restaurant,Norovirus genogroup I,Confirmed,14,0.0,0.0
8565,2005,April,Virginia,Restaurant,Norovirus unknown,Suspected,6,,
8566,2005,April,Washington,Restaurant,Norovirus genogroup I,Suspected,3,0.0,0.0
8567,2005,May,Alaska,Unknown,"Escherichia coli, Shiga toxin-producing",Confirmed,3,1.0,0.0
8568,2005,May,Arizona,Restaurant,,,10,0.0,0.0
8569,2005,May,Arizona,Catering Service,Norovirus genogroup II,Confirmed,30,0.0,0.0
8570,2005,May,Arkansas,Restaurant,Salmonella enterica,Confirmed,8,0.0,0.0
8571,2005,May,California,Catering Service,Norovirus genogroup I,Confirmed,14,0.0,0.0
8572,2005,May,California,Grocery Store,Norovirus genogroup I,Confirmed,6,0.0,0.0
8573,2005,May,California,Restaurant,Norovirus genogroup I,Suspected,10,0.0,0.0
8574,2005,May,California,Restaurant,Bacterium,Suspected,6,0.0,0.0
8575,2005,May,California,Restaurant,Chemical or toxin,Suspected,3,0.0,0.0
8576,2005,May,California,Restaurant,,,9,0.0,0.0
8577,2005,May,California,Restaurant,,,5,0.0,0.0
8578,2005,May,California,Grocery Store,Chemical or toxin,Suspected,2,,
8579,2005,May,California,Religious Facility,Salmonella enterica,Confirmed,9,3.0,0.0
8580,2005,May,California,Restaurant,Norovirus genogroup I,Suspected,4,0.0,0.0
8581,2005,May,California,Grocery Store,Norovirus genogroup I,Suspected,15,0.0,0.0
8582,2005,May,California,,Salmonella enterica,Confirmed,5,0.0,0.0
8583,2005,May,California,Restaurant,Vibrio unknown,Suspected,2,1.0,0.0
8584,2005,May,California,Restaurant,Clostridium perfringens,Suspected,3,0.0,0.0
8585,2005,May,California,,Norovirus genogroup I,Confirmed,7,0.0,0.0
8586,2005,May,Florida,Restaurant,,,7,,
8587,2005,May,Florida,Restaurant,,,4,,
8588,2005,May,Florida,Restaurant,,,2,,
8589,2005,May,Florida,Restaurant,,,2,,
8590,2005,May,Florida,Restaurant,Norovirus genogroup I,Confirmed,14,,
8591,2005,May,Florida,Restaurant,,,3,,
8592,2005,May,Florida,Banquet Facility,,,526,,
8593,2005,May,Florida,Restaurant,,,4,,
8594,2005,May,Georgia,Restaurant,,,7,0.0,0.0
8595,2005,May,Georgia,School/College/University,,,14,0.0,0.0
8596,2005,May,Georgia,Private Home/Residence,Salmonella enterica,Confirmed,3,0.0,0.0
8597,2005,May,Idaho,Catering Service,Norovirus genogroup I,Suspected,31,0.0,0.0
8598,2005,May,Illinois,Restaurant,Campylobacter unknown,Confirmed,8,5.0,0.0
8599,2005,May,Illinois,Restaurant,,,6,0.0,0.0
8600,2005,May,Illinois,Restaurant,Norovirus genogroup I,Suspected,6,0.0,0.0
8601,2005,May,Illinois,School/College/University,Salmonella enterica,Confirmed,5,0.0,0.0
8602,2005,May,Illinois,Restaurant,Norovirus genogroup I,Confirmed,20,0.0,0.0
8603,2005,May,Illinois,Restaurant,,,2,0.0,0.0
8604,2005,May,Illinois,Restaurant,,,2,0.0,0.0
8605,2005,May,Illinois,Restaurant,Norovirus genogroup I,Confirmed,24,0.0,0.0
8606,2005,May,Illinois,Restaurant,"Escherichia coli, Enteropathogenic",Confirmed,21,0.0,0.0
8607,2005,May,Illinois,Restaurant,Salmonella enterica,Confirmed,162,,0.0
8608,2005,May,Illinois,Unknown,Salmonella enterica,Confirmed,4,0.0,0.0
8609,2005,May,Iowa,Restaurant,Norovirus genogroup I,Suspected,13,0.0,0.0
8610,2005,May,Iowa,Religious Facility,Campylobacter jejuni,Confirmed,33,0.0,0.0
8611,2005,May,Kansas,Restaurant,,,6,0.0,0.0
8612,2005,May,Kansas,,Campylobacter jejuni,Confirmed,4,0.0,0.0
8613,2005,May,Kansas,Private Home/Residence,Campylobacter coli,Suspected,2,1.0,0.0
8614,2005,May,Louisiana,Unknown,Norovirus genogroup I,Suspected,65,0.0,0.0
8615,2005,May,Maryland,Restaurant,Campylobacter jejuni,Confirmed,4,0.0,0.0
8616,2005,May,Massachusetts,Restaurant,Clostridium perfringens,Suspected,9,1.0,0.0
8617,2005,May,Massachusetts,Catering Service,,,98,0.0,0.0
8618,2005,May,Michigan,Restaurant,Norovirus genogroup I,Confirmed,124,0.0,0.0
8619,2005,May,Michigan,Restaurant,,,4,0.0,0.0
8620,2005,May,Michigan,Restaurant,,,8,0.0,0.0
8621,2005,May,Michigan,Restaurant,,,4,0.0,0.0
8622,2005,May,Michigan,Restaurant,,,4,0.0,0.0
8623,2005,May,Michigan,Private Home/Residence,Norovirus genogroup I,Confirmed,55,0.0,0.0
8624,2005,May,Michigan,Restaurant,,,2,0.0,0.0
8625,2005,May,Michigan,Restaurant,,,5,0.0,0.0
8626,2005,May,Minnesota,Office/Indoor Workplace,Scombroid toxin,Confirmed,2,0.0,0.0
8627,2005,May,Minnesota,Private Home/Residence,Norovirus genogroup I,Suspected,8,0.0,0.0
8628,2005,May,Minnesota,Restaurant,Norovirus genogroup I,Confirmed,8,0.0,0.0
8629,2005,May,Minnesota,Restaurant,Bacterium,Suspected,7,0.0,0.0
8630,2005,May,Minnesota,Restaurant,Norovirus genogroup I,Confirmed,2,0.0,0.0
8631,2005,May,Minnesota,Banquet Facility,Norovirus genogroup I,Suspected,125,0.0,0.0
8632,2005,May,Multistate,Restaurant,Salmonella enterica,Confirmed,26,11.0,0.0
8633,2005,May,Multistate,,Salmonella enterica,Confirmed,7,2.0,0.0
8634,2005,May,New Jersey,School/College/University,,,50,0.0,0.0
8635,2005,May,New York,Restaurant,Norovirus genogroup I,Suspected,18,0.0,0.0
8636,2005,May,New York,Restaurant,,,5,0.0,0.0
8637,2005,May,New York,Private Home/Residence,Ciguatoxin,Confirmed,4,1.0,0.0
8638,2005,May,North Carolina,Catering Service,,,28,1.0,0.0
8639,2005,May,North Dakota,School/College/University,Norovirus genogroup I,Confirmed,52,0.0,0.0
8640,2005,May,Ohio,Restaurant,,,3,,
8641,2005,May,Ohio,Restaurant,,,4,0.0,0.0
8642,2005,May,Ohio,Restaurant,Norovirus genogroup I,Confirmed,6,0.0,0.0
8643,2005,May,Ohio,Restaurant,,,11,,
8644,2005,May,Ohio,Restaurant,Norovirus genogroup I,Confirmed,10,0.0,0.0
8645,2005,May,Ohio,Restaurant,,,3,,
8646,2005,May,Oklahoma,Restaurant,Norovirus unknown,Confirmed,34,0.0,0.0
8647,2005,May,Oklahoma,Restaurant,,,7,0.0,0.0
8648,2005,May,Oklahoma,Restaurant,,,23,0.0,0.0
8649,2005,May,Oklahoma,Catering Service,,,4,0.0,0.0
8650,2005,May,Oklahoma,Catering Service,Campylobacter jejuni,Confirmed,28,1.0,0.0
8651,2005,May,Oregon,Catering Service,Norovirus genogroup I,Suspected,5,0.0,0.0
8652,2005,May,Pennsylvania,Catering Service,Salmonella enterica,Confirmed,38,,0.0
8653,2005,May,South Carolina,Restaurant,Salmonella enterica,Confirmed,304,56.0,1.0
8654,2005,May,South Carolina,Religious Facility,Salmonella enterica,Suspected,16,,0.0
8655,2005,May,South Carolina,Restaurant,Cyclospora cayatenensis,Confirmed,6,0.0,0.0
8656,2005,May,Tennessee,School/College/University,Norovirus genogroup I,Confirmed,113,0.0,0.0
8657,2005,May,Tennessee,Private Home/Residence,Norovirus genogroup I,Confirmed,18,0.0,0.0
8658,2005,May,Tennessee,Camp,,,33,0.0,0.0
8659,2005,May,Tennessee,Restaurant,Hepatitis A,Confirmed,7,0.0,0.0
8660,2005,May,Texas,,Salmonella enterica,Confirmed,25,,
8661,2005,May,Utah,Private Home/Residence,Salmonella enterica,Confirmed,126,15.0,0.0
8662,2005,May,Utah,Restaurant,,,29,0.0,0.0
8663,2005,May,Washington,Restaurant,Bacillus cereus,Suspected,5,0.0,0.0
8664,2005,May,Washington,Restaurant,"Escherichia coli, Shiga toxin-producing",Confirmed,3,1.0,0.0
8665,2005,May,Washington,,Shigella sonnei,Confirmed,6,,
8666,2005,May,Wisconsin,Prison/Jail,Clostridium perfringens,Confirmed,104,,0.0
8667,2005,June,Alaska,Private Home/Residence,Trichinella spiralis,Confirmed,3,1.0,0.0
8668,2005,June,Alaska,,Campylobacter jejuni,Confirmed,19,0.0,0.0
8669,2005,June,California,Restaurant,Clostridium perfringens,Suspected,23,0.0,0.0
8670,2005,June,California,Restaurant,Norovirus genogroup I,Suspected,10,0.0,0.0
8671,2005,June,California,Restaurant,,,7,0.0,0.0
8672,2005,June,California,Restaurant,Bacterium,Suspected,3,,
8673,2005,June,California,Restaurant,Salmonella enterica,Confirmed,3,,
8674,2005,June,California,Restaurant,Bacterium,Suspected,3,0.0,0.0
8675,2005,June,California,,Bacterium,Suspected,13,0.0,0.0
8676,2005,June,California,Restaurant,Bacterium,Suspected,17,0.0,0.0
8677,2005,June,California,Private Home/Residence,Campylobacter jejuni,Suspected,6,0.0,0.0
8678,2005,June,California,Restaurant,Norovirus unknown,Suspected,35,0.0,0.0
8679,2005,June,Colorado,Restaurant,Campylobacter unknown,Suspected,2,0.0,0.0
8680,2005,June,Colorado,Grocery Store,Campylobacter jejuni,Confirmed,14,0.0,0.0
8681,2005,June,Connecticut,Restaurant,Cyclospora cayatenensis,Confirmed,30,1.0,0.0
8682,2005,June,Florida,Restaurant,Scombroid toxin,Confirmed,2,,
8683,2005,June,Florida,Private Home/Residence,Clostridium perfringens,Confirmed,13,,
8684,2005,June,Florida,Restaurant,,,2,,
8685,2005,June,Florida,Restaurant,,,16,,
8686,2005,June,Florida,Restaurant,,,10,,
8687,2005,June,Georgia,Catering Service,Salmonella enterica,Confirmed,61,7.0,0.0
8688,2005,June,Georgia,Restaurant,Norovirus genogroup I,Confirmed,80,0.0,0.0
8689,2005,June,Hawaii,Restaurant,Scombroid toxin,Confirmed,6,0.0,0.0
8690,2005,June,Hawaii,,Norovirus genogroup I,Confirmed,19,0.0,0.0
8691,2005,June,Hawaii,School/College/University,Norovirus genogroup I,Confirmed,23,0.0,0.0
8692,2005,June,Hawaii,Private Home/Residence,Ciguatoxin,Confirmed,2,0.0,0.0
8693,2005,June,Hawaii,Unknown,Scombroid toxin,Confirmed,3,,
8694,2005,June,Hawaii,Private Home/Residence,Ciguatoxin,Confirmed,3,0.0,0.0
8695,2005,June,Illinois,Restaurant,,,3,0.0,0.0
8696,2005,June,Illinois,Restaurant,Ciguatoxin,Confirmed,6,1.0,0.0
8697,2005,June,Iowa,Restaurant,,,21,0.0,0.0
8698,2005,June,Kansas,Restaurant,,,2,0.0,0.0
8699,2005,June,Kansas,Restaurant,Norovirus genogroup I,Suspected,12,0.0,0.0
8700,2005,June,Michigan,Restaurant,,,2,0.0,0.0
8701,2005,June,Michigan,Restaurant,,,2,0.0,0.0
8702,2005,June,Michigan,Private Home/Residence,Norovirus genogroup I,Confirmed,29,0.0,0.0
8703,2005,June,Michigan,Restaurant,,,3,0.0,0.0
8704,2005,June,Minnesota,Restaurant,Norovirus genogroup I,Confirmed,14,0.0,0.0
8705,2005,June,Minnesota,Catering Service,Norovirus genogroup I,Confirmed,8,0.0,0.0
8706,2005,June,Minnesota,Restaurant,Norovirus genogroup I,Confirmed,3,0.0,0.0
8707,2005,June,Mississippi,Catering Service,,,48,0.0,0.0
8708,2005,June,Multistate,,Listeria monocytogenes,Confirmed,13,13.0,1.0
8709,2005,June,New Hampshire,Restaurant,Norovirus genogroup I,Suspected,44,0.0,0.0
8710,2005,June,New Hampshire,Private Home/Residence,Staphylococcus aureus,Confirmed,23,0.0,0.0
8711,2005,June,New York,Catering Service,Clostridium perfringens,Suspected,16,0.0,0.0
8712,2005,June,New York,Restaurant,,,36,0.0,0.0
8713,2005,June,New York,Restaurant,,,26,0.0,0.0
8714,2005,June,New York,Unknown,Hepatitis A,Confirmed,9,3.0,0.0
8715,2005,June,North Carolina,Private Home/Residence,Salmonella enterica,Confirmed,6,0.0,0.0
8716,2005,June,North Carolina,Restaurant,Staphylococcus aureus,Confirmed,4,0.0,0.0
8717,2005,June,Ohio,,,,6,0.0,0.0
8718,2005,June,Ohio,Restaurant,Norovirus genogroup I,Confirmed,4,0.0,0.0
8719,2005,June,Ohio,Restaurant,,,6,0.0,0.0
8720,2005,June,Ohio,Restaurant,Bacillus cereus,Suspected,3,0.0,0.0
